id,created_at,updated_at,user_id,title,description,UG,MSc,ME4,experimental,computational,hidden
130,10-10-18 10:06,10-10-18 10:06,41,An exploration of haptic control strategies for steerable needles,"The MIM Lab has produced an advanced needle steering system, with a bespoke haptic joystick used for human-in-the-loop control of the insertion process. This project will aim to explore new visual and haptic (i.e. sense of touch) cues to improve the user experience and task performance.",1,0,1,0,0,0
131,29-08-18 15:23,29-08-18 15:23,42,Uncertainty quantification of the nonlinear dynamics of turbine blades ,"Underplatform dampers are commonly used by aeroengine manufacturers such as Rolls-Royce plc as they provide an effective way  to reduce the risk of high cycle fatigue failures of turbine blades. They can significantly reduce the vibration amplitudes and shift the resonance frequencies away from critical operating speeds, by exploiting the frictional energy dissipation at the contact interface. The Rolls-Royce Vibration UTC at IC  has been developing a reliable modelling approach to obtain accurate estimations of the dynamic response of turbines, facilitating the design of the underplatform dampers. However, the parameters defined in the model always involve large uncertainties due to the complexities of the physical phenomena occurring at the contact interface. For this reason, a deterministic modelling approach might lead to large errors in the prediction of the model. The objective of this project is to move away from this deterministic approach by including  the effects of uncertainties in the damper model, allowing the evaluation of their impact on the dynamic response of the turbine. Monte Carlo simulations will be used as  benchmark to obtain the statistics of the dynamic response. Two other key surrogate modelling techniques, namely Gaussian process and polynomial chaos expansion, will also be considered to reduce the computational cost. The project would suit a student with a keen interest in numerical methods, uncertainty quantification as well as gas turbine engines and structural dynamics, and can form a basis for further computational research. ",1,1,1,0,0,0
132,05-09-17 10:39,05-09-17 10:39,43,Stereoscopic Digital Image Correlation,"Full field vibration measurement techniques have experienced a significant improvement over the last decade, leading to a variety of approaches to measure the vibration response of a structure in multiple points and directions. One such technique is the stereoscopic high speed camera setup which allows observing a vibrating object from different angles and, in combination with digital image correlation (DIC), extracting a three dimensional vibration response. 

The objective of this project is the development of a DIC software tool for a stereoscopic high speed camera setup to provide the Dynamics & Vibrations Lab with the capability of stereoscopic vibrometry. 

This project would suite a student that is interested in digital image processing techniques and has experience in Matlab coding.

Before selecting the project, please indicate your interest and talk to Dr. Schwingshackl.
",1,1,0,0,0,0
133,03-10-18 10:44,03-10-18 10:44,43,Development and analysis of a transmission model within an optimal control framework for use in a modern Formula One car.,"Develop and analyse a transmission model within an optimal control framework to allow in-simulation optimisation of the gear ratios and the gear selection around the lap together with other setup parameters for a given track, car configuration (aero, tyre, engine) and lap constraints (qualifying/race).",1,0,1,0,1,0
134,10-10-18 8:12,10-10-18 8:12,43,Vehicle Simulation and Metrics,"The goal of this project is to support the development of EV3 and future IRG Formula Student cars by producing software which will interface with the FS vehicle model to run full vehicle simulations and extract useful results from it. Such simulations should include (but will not be limited to) evaluation of car behaviour at maximum lateral/longitudinal acceleration, evaluation of car performance in competition skid-pad and acceleration events and, if possible, a simple lap-time simulation suitable for use for predicting performance in the sprint and endurance events. These simulations should take the raw outputs of the handling and powertrain models and use them to calculate data channels suitable for use in analysing car behaviour.",1,0,1,0,1,0
135,21-09-18 7:14,21-09-18 7:14,43,Dynamic instability due to internal shaft damping,"The prediction of the behaviour of rotating systems such as aero engines, drill stings or large printing presses, presents a significant challenge, since external and internal parameters can lead to dynamic instability of the system, impacting their performance, increasing maintenance, and in the worst case leading to catastrophic failure. 

One such parameter that can cause instability is internal damping, which is being generated in the rotating frame. It can lead to highly unstable rotor conditions. To better understand the impact of the internal damping on the system, a small test rig will be developed in this project in collaboration with the University of Kassel (Germany). The project focus will thereby be on the quantification of the internal damping system, based on Imperialâ€™s existing 1D â€“friction rig and its advanced nonlinear dynamic analysis tools.

This project would suite a student that is interested in the challenging vibration behaviour of rotating systems and offers the opportunity to collaborate with the University of Kassel (Germany).

Before selecting the project, please indicate your interest and talk to Dr. Schwingshackl.
",1,1,1,1,0,0
136,25-09-17 10:40,25-09-17 10:40,44,Semi-automated within home stabilised transportation robot for users with reduced carrying ability,"Many disabled people have a reduced ability to carry objects through their house due to being on crutches, in a wheelchair or due to being impeded in some other way. This becomes a particular problem if the person would like to transport something that must not spilled such as a cup of coffee or a plate of food around their house. This project is working towards a mobile robot for home use that is able to transport objects between rooms for the disabled user. Previously a Stewart Platform was developed that is capable of stabilising a known object under random movement.

The aim of this project  is to further develop the platform to work with an unknown object. If time allows, the platform can be mounted onto a mobile base for home use so that it would be able to transport objects around different floor surfaces; however, this is not the focus of the project..

The mobile base shall be able to navigate along a series of predefined, virtual pathways; these pathways are assumed to be clear of obstacles but the robot should stop in the event of an obstruction. The robot shall be designed in such a way that anything carried will be stabilised to avoid spilling and is unaffected by any possible unevenness in the floor. This unevenness could be as a result of the transition between a smooth to a carpeted floor for example.

Objectives:
1. Further develop the Stewart platform to keep an unknown fluid payload level so that it is not affected by uneven floor. 
2. Integrate the platform into a simple mobile base that can follow predefined virtual passageways around a floor.
3. Give the mobile base the ability to detect obstacles and stop as a result of these obstructions. 

Note that this is NOT an autonomous drone project!",1,0,1,0,0,0
137,25-09-18 13:38,25-09-18 13:38,45,Microturbine aerodynamics and aeroelasticity,"Using unmanned aerial vehicles (UAV) for civil applications such as goods transports, search and rescue and remote monitoring requires efficient and reliable propulsion systems. Microturbines, originally developed for model jets, may offer benefits over other technologies. This project aims to study the aerodynamic and aeroelastic performance of a single-shaft microturbine. The compressor and turbine will be analysed using computational fluid dynamics (CFD) and finite element (FE) software and the results will be used to suggest design modifications for its improvement. ",1,1,1,0,1,0
138,02-10-17 9:04,02-10-17 9:04,46,Nitrogen-displaced combustion in diesel engines,"Diesel engines are very efficient prime movers and are therefore exclusively used in ship propulsion and stationary power generation. Nitrogen can be displaced from the intake air stream by a variety of methods and this can be used to reduce NOx emissions, one of the major drawbacks of the diesel engine. With the NOx emission reduced, it becomes much easier to control particulate emissions, the other disadvantage of diesel engines. The question is: how much nitrogen must be removed from the intake stream to achieve a worthwhile reduction in emissions? Clearly, removing all the Nitrogen will result in no emission at all, but this would be a technologically difficult, and certainly expensive, route to take. This project will build on existing, open source computer programs to simulate the combustion process and provide an estimate of the trade-off between reduction in Nitrogen in the input stream and NOx emissions.",1,1,0,0,0,0
139,06-08-18 12:26,06-08-18 12:26,47,Mechanical Properties of Polymers for Conservation - Lascaux,"Polymers are used in furniture conservation to strengthen weak areas and re-adhere broken pieces. However, many of these polymers are traditional materials, and their properties have not been properly characterised. This project will measure the mechanical and fracture properties of a range of polymers used in conservation. New materials will be developed with similar properties to these traditional materials.

The aim of this work is to help conservators choose materials better, to ensure that objects in museums are not damaged due to changes in temperature and relative humidity. In many engineering applications materials are chosen such that the strength and toughness are as high as possible. However, application in conservation can be considered to be more challenging, as the strength and toughness must be controlled to be less than that of the materials used to construct the object, but still high enough to prevent failure. In the event of failure, the polymer must fail without damaging the object itself. 

This is a predominately experimental project. ",1,1,1,1,0,0
140,04-09-17 9:06,04-09-17 9:06,47,ME4 Project Allocation Process & Website/Software,"ME4 students often complain about the allocation process for ME4 projects, as they may not get the project that they would like. This is an opportunity to redesign the process and the software/website used to view, choose and allocate the projects. 
The project will involve a review of the current system used for ME4 and MSc projects, and make comparisons with the systems used elsewhere in the College (and at other universities). Recommendations will be made on how the system could be improved, and these will be built into the current database software, or implemented in new software (e.g. Sharepoint, Blackboard). Software which is supported by the College, and for which technical assistance is available, should be used. 
 ",1,0,1,0,0,0
141,15-10-13 11:09,15-10-13 11:09,47,Induction tuning of internal combustion engines using the method of characteristics,"So - called ""Kadenacy"" tuning is a vital part of the design of all inlet and exhaust manifolds - as well as in Diesel injector designs - to improve or enhance the mass flow rate into the engine or out of the injector. Predictive analysis can be based on the mathematical method for the solution of hyperbolic equations known as the ""method of characteristics"" (MoC). The MoC used to be carried out graphically and was a laborious process: a PC running, say, Matlab (or using any language such as C, or FORTAN, etc.) can produce the same results in a few seconds. The project is to take an existing algorithm, written in the Matlab environment which can simulate a single cylinder engine with a inlet and an exhaust pipe, and extend it to take account of junctions. The ultimate aim is to be able to show the waves running along the system in a graphical environment. This gives students and practising engineers great physical insight into the wave system and facilitates design improvement of the layout of the breathing system of the engine.
The project needs someone prepared to improve the programming skills and who is also proficient in handling partial differential equations of motion. ",1,1,1,0,0,0
142,11-10-13 15:53,11-10-13 15:53,47,Novel combustion modes in Diesel-like engines,"The minimisation of pollutant emissions from engines is of great interest and several new modes of combustion, mostly involving compression ignition of the fuel and air, have arisen in the past decade or so. The main idea is for the fuel and air to be premixed AND that the overall mixture is fuel lean so that emissions of particulates and oxides of Nitrogen are minimised or eliminated. The computational representtaion of the compression ignition of premixed reactants - and the realistic prediction of the likley emissions - is also of great interest because this not only can cut down development time but can also provide insight into the process of combustion and its optimisation in terms of mixture strength, ignition temperature and so on. Previous projects form the basis of making such calculations in terms of a MATLAB program. This project seeks to continue this process and to delve into more realistic chemical reaction schemes.",1,1,1,0,0,0
143,16-10-18 17:40,16-10-18 17:40,47,Natural Language Processing in Stock Market Prediction,"Natural language processing(NLP), or the pragmatic research perspective of computational linguistics, has become increasingly powerful due to data availability and various techniques developed in the past decade. This increasing capability makes it possible to capture sentiments more accurately and semantics in a more nuanced way. Naturally, many applications are starting to seek improvements by adopting cutting-edge NLP techniques. Financial forecasting is no exception. As a result, articles that leverage NLP techniques to predict ?nancial markets are fast accumulating, gradually establishing the research ?eld of natural language based ?nancial forecasting (NLFF), or from the application perspective, stock market prediction.
Aims:
Develop an online NLP model for stock price prediction from earnings call transcripts/corporate disclosures. 
Online, or real-time algorithms will modify the key variables stored with the model each time a new batch of data comes in.
Online Learning represents a family of scalable and efficient algorithms that learn to update models from data streams sequentially (Cesa-Bianchi and Lugosi 2006; Shalev-Shwartz 2007; Hoi, Wang, and Zhao 2014; Wu et al. 2017). 
Scope:
Typically NLP for stock market prediction can be categorised by four distinct areas, philosophy (which indicators to look for in the text, e.g. sentiment, volatility, fundamental indictors), algorithms (GARCH, Neural networks, MLP, SVR), evaluation methods (this project will use all three methods: closeness, accuracy and a trading simulation) and targets (e.g. stock price, exchange rates, credit scoring. 
This project will search for fundamental indicators in earnings call transcripts/corporate disclosures.  The following combination of philosophies, algorithms, evaluation methods and targets has not been explored in published research.
Philosophies
Fundamental analysis – searching for words such as: Save, Dividend, cutting, cut, short-term, pay, demand, prudent, reduction
Algorithms
Regressions, probabilistic inferences, and neural networks, or a hybrid of them
Evaluations
Targets
Test on basket of S&P 500 companies
Relevance:
Emerging area of research
Online model not yet developed

",1,1,1,0,0,0
144,19-09-18 11:12,19-09-18 11:12,48,Paper plane contest,"The simple tubular paper plane (see for example https://www.instructables.com/id/Tubular-paper-airplane/) features surprisingly-good flight performances (you may have seen one fly across LT200 during ME2-FMX). This project aims at explaining this feat using the vortex panel method to compute the flow around the plane, the lift force in particular.",1,0,1,0,0,0
145,27-09-18 11:00,27-09-18 11:00,49,Hybrid-Face Robot for Brain Robot Interfaces,"It is now well-accepted that for a robot to interact effectively with humans, it should manifest some form of believable behaviour establishing appropriate social expectations and regulating interaction.  This project aims to advance a robotic system capable of emotional (affective) human-robot communication without the complexity of full facial actuation, and to empirically assess human response to that robot for social interaction as a means to enable robot psycho therapy.  In addressing these two issues, we provide a basis for the larger goal of developing a mechanically simple platform for deeper human-robot cooperation as well as a method to quantify, neurologically, human response to affective robots.  Pilot results may be reviewed at: http://www.biomechatronicslab.co.uk/research/Project?ID=19 

The goal of this project is to develop a interactive platform to allow a patient to receive virtual psychological 'therapy' sessions with the robot. The envisioned scenario of operation is for a patient to converse with a therapist virtually through the hybrid-face robot.  In this manner, the patient will be less impacted if the same therapist is not available for every session.  Furthermore, forms of robotic interaction may be controlled with specific robotic emotional cues that can be programmed into the therapy sessions.  Milestones in the project include: 1) Creating a digital robotic face akin to the hybrid face robot and making it run on a tablet PC, 2) Designing and fabricating a static face for the robot, 3) Synchronising a voice stream in real-time for the robot mouth, 4) Mathematically quantifying a set of emotions for the robot in a 3-D affect space (programming a set of equations governing robot emotion), 5) Mapping electrical activity in the brain (EEG) in response to the robot, and 5) Testing the robot with people to quantify their response to the robot.  Target populations include children and elderly patients.
",1,1,1,0,0,0
146,12-10-18 5:59,12-10-18 5:59,49,Development of an Advanced Emergent Behavioural Simulation Tool,Develop a simulation tool to allow virtual testing of behaviour of swarms of robotic agents,1,0,1,0,0,0
147,08-10-18 12:31,08-10-18 12:31,49,Biomechanical Monitoring and Machine Learning for Human Motion Analysis in Sports,"Biomechanical Monitoring and Machine Learning in Sport

Student Research Project

Wearable technology is transforming sports training.  Recent work at the Biomechatronics laboratory has successfully commercialised a set of smart boxing gloves and has completed pilot work on a tennis stroke tracking system as well as a Tae Kwon Do kick tracking system.  

We are looking for students interested in expanding on this work in 3 areas:
1) Real-time implementation and testing .  This will involve new analysis of mechanics of movement in sports, interfacing the system with mechatronic sensors, and signal analysis of inertial movements.  Programming in either C, C++, or Matlab will be critical, and some embedded systems work may be a part of the project based on the interest of the student.

2) Machine learning for human performance assessment: As of now, nearly 1000 users are using the smart boxing gloves, and plans for the tennis system involve instrumenting the ICL college team.  Mechanics data from human motion for large groups of users as well as smaller groups using the system to train and improve is an under explored field today.  We are looking for students interested in quantifying how human movement can be modelled and tracked over time, and how this analysis may be used to assess (and improve) neural learning of motion such as moving in sports.  In the longer term, this should serve as a foundation to transform medical rehabilitation as well.  

3) Force sensing in combat sports: The smart boxing system tracks punch speed and attempts to estimate power, but force sensing (either in a glove or heavy bag) is critical for longer term training.  This project would involve sensor design for embedding electronics in boxing gloves, pads, and bags to calculate the exact punching or kicking force applied when struck.  It will involve mechatonic sensor design and data analysis to track force of impact.

Videos:
https://www.youtube.com/watch?v=V4oJX2T_-9Y&index=22&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy (tennis)
https://www.youtube.com/watch?v=-pCCTRNL95o&index=6&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy (boxing)
https://www.youtube.com/watch?v=8YRbxN1Yzkw&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy&index=9 (Tae Kwon Do)

All projects are in the process of being translated as start-up companies, so a student with an interest in entrepreneurship is also welcome.

",1,1,1,0,0,0
148,27-09-18 10:58,27-09-18 10:58,49,Wearable Motion tracking for tennis training,"The goal of this project is to extend pilot work in tracking of motion of tennis players. An interest in wearable technology, sports training (ideally in tennis), and past experience in C programming is suggested for the project.  

A video of our current system may be seen at: 
https://www.youtube.com/watch?v=V4oJX2T_-9Y&index=22&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy

This scope of this system to track neural learning of players as they improve represents an exciting opportunity to explore human performance, mechatronics, and programming in an entirely new manner.  Possible directions include making the system work in real time on a smart watch, programming an app for the watch, testing on a range of tennis players, and analysing the data to understand how neural learning of motion can be mapped by wearable sensors.
",1,1,1,0,0,0
149,02-10-15 8:21,02-10-15 8:21,49,A Wearable Sensor to Measure Fetal Movements,"The aim of this project is to develop a wearable sensor that would measure and characterise fetal movements. A sensor that could reliably and objectively measure movements in the womb will be highly valuable to a number of scientific and medical applications. For example, the sensor could be an indication of fetal health and could serve as an early warning system for fetal distress. Fetal movement is thought to be critical to normal skeletal development.

The proposed sensor would make it possible to test this hypothesis, by correlating fetal movements in a large cohort with the incidence of DDH after birth. The sensor will also provide highly novel data on how the actions and activities of the mother affect the movements of the baby. For example, the sensor would enable us to test whether activities of the mother such as running or swimming affect the way the baby moves.  

This project will extend pilot work (described at: 
http://www3.imperial.ac.uk/newsandeventspggrp/imperialcollege/newssummary/news_15-4-2013-12-41-27

to move closer to a clinically ready system that could help expectant mothers.  A range of sensors are possible including: strain sensors, motion/vibration sensors, and physiological sensors identifying muscle activity.  The project will identify the types of modalities of interest, investigate sensors capable of tracking biomarkers, conduct feasibility experiments, then develop a candidate sensing suite (based on pilot work by our team) that may be easily worn.  The wearable sensor will initially be tested on non pregnant subjects in order to test the basic function and wearability of the sensor. By the end of the project, movement â€˜signaturesâ€™ for common activities or functions that affect the lower abdomen should have been established, such as, for example, breathing, coughing, hiccups etc, so that these normal functions will be distinguishable from fetal movement signals.  It is hoped that a pregnant test subject can be recruited in the final stages of the project to test the sensorâ€™s success at measuring fetal movements.
",1,1,1,0,0,0
150,08-10-18 12:31,08-10-18 12:31,49,Biomechanical Monitoring and Machine Learning for Human Motion Analysis in Sports,"Biomechanical Monitoring and Machine Learning in Sport

Student Research Project

Wearable technology is transforming sports training.  Recent work at the Biomechatronics laboratory has successfully commercialised a set of smart boxing gloves and has completed pilot work on a tennis stroke tracking system as well as a Tae Kwon Do kick tracking system.  

We are looking for students interested in expanding on this work in 3 areas:
1) Real-time implementation and testing .  This will involve new analysis of mechanics of movement in sports, interfacing the system with mechatronic sensors, and signal analysis of inertial movements.  Programming in either C, C++, or Matlab will be critical, and some embedded systems work may be a part of the project based on the interest of the student.

2) Machine learning for human performance assessment: As of now, nearly 1000 users are using the smart boxing gloves, and plans for the tennis system involve instrumenting the ICL college team.  Mechanics data from human motion for large groups of users as well as smaller groups using the system to train and improve is an under explored field today.  We are looking for students interested in quantifying how human movement can be modelled and tracked over time, and how this analysis may be used to assess (and improve) neural learning of motion such as moving in sports.  In the longer term, this should serve as a foundation to transform medical rehabilitation as well.  

3) Force sensing in combat sports: The smart boxing system tracks punch speed and attempts to estimate power, but force sensing (either in a glove or heavy bag) is critical for longer term training.  This project would involve sensor design for embedding electronics in boxing gloves, pads, and bags to calculate the exact punching or kicking force applied when struck.  It will involve mechatonic sensor design and data analysis to track force of impact.

Videos:
https://www.youtube.com/watch?v=V4oJX2T_-9Y&index=22&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy (tennis)
https://www.youtube.com/watch?v=-pCCTRNL95o&index=6&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy (boxing)
https://www.youtube.com/watch?v=8YRbxN1Yzkw&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy&index=9 (Tae Kwon Do)

All projects are in the process of being translated as start-up companies, so a student with an interest in entrepreneurship is also welcome.

",1,1,1,0,0,0
151,27-09-18 10:58,27-09-18 10:58,49,Wearable Motion tracking for tennis training,"The goal of this project is to extend pilot work in tracking of motion of tennis players. An interest in wearable technology, sports training (ideally in tennis), and past experience in C programming is suggested for the project.  

A video of our current system may be seen at: 
https://www.youtube.com/watch?v=V4oJX2T_-9Y&index=22&list=PLRCb4pH3hx0ulOXWX-8qmZRMBuFNVfRTy

This scope of this system to track neural learning of players as they improve represents an exciting opportunity to explore human performance, mechatronics, and programming in an entirely new manner.  Possible directions include making the system work in real time on a smart watch, programming an app for the watch, testing on a range of tennis players, and analysing the data to understand how neural learning of motion can be mapped by wearable sensors.
",1,1,1,0,0,0
152,21-09-18 14:07,21-09-18 14:07,50,Measuring bone strength during hip surgery,"Many modern hip replacement implants rely on a press-fit to provide their initial implant fixation in bone.  The insertion of these implants requires repeated impaction with a hammer, and in some patients, the high forces generated causes their femur or acetabulum to fracture leading to v. poor outcomes.  It would be highly beneficial to identify patients with weak bone before attempting to impact the implant to reduce the risk of inadvertent fractures.  This project will test whether a novel yet simple intraoperative measurement technique can be correlated with more precisely measured femoral and acetabular bone properties.
",1,0,0,1,0,0
153,27-09-18 15:21,27-09-18 15:21,50,Reverse shoulder replacement implant,"In the Biomechanics Group, we have developed an innovative fixation method for orthopaedic implants that exploits the design freedoms offered by metal additive manufacturing (3D printing).  The fixation surface, which acts like metallic Velcro, is so effective that it allows implants to be easily pushed in by hand, then provides enough fixation to support a personâ€™s bodyweight.  This project will apply this technology to a reverse shoulder replacement implant. The student will design, additively manufacture and test prototype implants in the lab.  An innovative design may be patentable.  Clinical input will be provided by Professor Roger Emery, a consultant orthopaedic surgeon.

Please do get in touch before selecting this project (r.vanarkel@imperial.ac.uk).
",1,0,1,1,0,0
154,21-09-18 14:09,21-09-18 14:09,50,Spinal fusion implant,"In the Biomechanics Group, we have developed an innovative fixation method for orthopaedic implants that exploits the design freedoms offered by metal additive manufacturing (3D printing).  The fixation surface, which is like a metallic Velcro, is so effective that it allows implants to be easily pushed in by hand, then provides enough fixation to support a personâ€™s bodyweight.  

This project will continue the development of this technology with two aims: 
1)	Apply the technology to a spinal fusion implant â€“ any innovative designs may be patentable
2)	Test in the lab how well the implant fuses two synthetic bone blocks in tensions, compression, torsion and shear.

This project will be run in conjunction with Dr Nicolas Newell, a research fellow in the department who specialises in the biomechanics of the spine.

Please do get in touch before selecting this project (r.vanarkel@imperial.ac.uk).
",1,0,1,1,0,0
155,21-09-18 14:09,21-09-18 14:09,50,Spinal fusion implant,"In the Biomechanics Group, we have developed an innovative fixation method for orthopaedic implants that exploits the design freedoms offered by metal additive manufacturing (3D printing).  The fixation surface, which is like a metallic Velcro, is so effective that it allows implants to be easily pushed in by hand, then provides enough fixation to support a personâ€™s bodyweight.  

This project will continue the development of this technology with two aims: 
1)	Apply the technology to a spinal fusion implant â€“ any innovative designs may be patentable
2)	Test in the lab how well the implant fuses two synthetic bone blocks in tensions, compression, torsion and shear.

This project will be run in conjunction with Dr Nicolas Newell, a research fellow in the department who specialises in the biomechanics of the spine.

Please do get in touch before selecting this project (r.vanarkel@imperial.ac.uk).
",1,0,0,1,0,0
156,21-09-18 14:04,21-09-18 14:04,50,Topology optimised hip implant,"Bone is a living tissue that adapts in response to mechanical loading.  Following total hip replacement, the stiff metallic femoral stem implant disrupts the natural load distribution in the femur, resulting in reduced mechanical stimulus to bone.  Overtime, this â€˜stress shieldingâ€™ results in bone loss, implant loosening and the need for complex revision surgery which typically has poor outcomes for patients.  Reducing the stiffness of the femoral stem would reduce the amount of stress shielding, and thus could help prevent this failure mechanism.

Topology optimisation is a finite element analysis based design tool that optimises the material distribution in a part for given loading or boundary (e.g. https://www.youtube.com/watch?v=hAGFkWkqocI). This project will use topology optimisation to design a femoral stem that minimises stress shielding following hip replacement, whilst ensuring the implant has sufficient fatigue strength for the harsh loading environment of the hip joint.  The optimised stem will then be additively manufactured and tested in the lab as a proof of concept demonstration.

This project will be run in collaboration with a PhD student - Umar Hossain.

Please do get in touch before selecting this project (r.vanarkel@imperial.ac.uk).
",1,0,1,0,1,0
157,02-10-18 11:02,02-10-18 11:02,51,Benchmarking software for quantification of uncertainty in nuclear seismic risk assessment,"Earthquakes can cause major damage to human installations, it is therefore important to predict and model their impact. However, currently we are not able to predict the intensity and frequency of earthquakes accurately. We therefore use seismic models with a high degree of uncertainty.
In probabilistic safety assessment we want to model the risk of highly improbable accidents resulting in core melt. Experience shows us that earthquakes increase the risk that an accident will cause core melt. However, due to the high uncertainty in seismic models, the risk models that include seismic factors have a high degree of uncertainty.
An Imperial, a PhD student, supervised by research fellow Keith Ardron, has created a risk model that accounts for the uncertainty in the seismic events and obtains an estimate of core melt frequency. The model is available in Python.
CRA also owns the licence for a commercial software (HazardLite) that calculates an estimate of core melt frequency + uncertainty. However the software has not been tested nor benchmarked for use in the UK.
During the project the student is expected to recreate the existing PhD test case in HazardLite and compare the results obtained by Python with those obtained in Hazard Lite. Then other more complex test cases will be developed and run during the course of the project. The results obtained by HazardLite and Imperial risk model will be compared.
The objective is to build a library of test cases for both the commercial software and the Imperial risk model. In addition this work will lead to an increased understanding of the modelling behind the commercial software.
The project will have a strong nuclear industry involvement. The associate supervisor within the Department, Keith Ardron, was until recently licensing manager in the United Kingdom for Areva. The project will be run in collaboration with Corporate Risk Associates (http://crarisk.com), the United Kingdom's largest nuclear risk analysis consultancy, and much of the work would be undertaken at their premises in London.
",1,1,1,0,0,0
158,02-10-18 11:00,02-10-18 11:00,51,Sensitivity studies for modelling the consequences of radioactive releases for an Advanced Modular Reactor.,"Imperial College and Corporate Risk Associates are continuing an exploration of the possible consequences of radiological releases from Small Modular Reactors (SMRs).  SMRs are  characterized by being small in size (less than 300 MWe) and for being modular to permit rapid construction.  The work performed by Imperial College to date has been shared with SMR vendors and international agencies such as the IAEA and OECD.  Following the current global and British interest in SMRs, the proposed study will involve the analysis of Advanced Modular Reactors (AMRs).  AMRs are a subset of SMRs characterized by not being cooled by water but for other innovative coolants.
Several coolants are being proposed for AMRs: molten salts, sodium and lead, among others.  These types of coolants have the potential to operate at atmospheric pressure, leading to lower pressures within the reactor in case of an accident.  Another major claimed benefit is the theory that following an accident, most of the fission products are believed to be retained in the coolant.  It is possible that the only harmful products that may escape are the noble gases, Krypton and Xenon (due to their minimal chemical reactivity, and small solubility in the coolant).
As a result the source term released in a postulated accident may be  much less severe than for other reactor types, and due to the lower primary circuit pressures, the height of the release is estimated to be smaller and the duration of the release is estimated to be longer.  These parameters are likely to have an impact on the potential harm that arises from a release.
This project involves studying the dispersion and resulting harm of the released radionuclides from AMRs using a Level 3 Probabilistic Safety Analysis (PSA) software code produced by Public Health England. The project will investigate how parameters such as release height and duration, source term radionuclide make-up and geographic siting of the AMR affect harm (to people and the environment) following a radiological release. 
The project will have a strong nuclear industry involvement. The associate supervisor within the Department, Keith Ardron, was until recently licensing manager in the United Kingdom for Areva. The project will be run in collaboration with Corporate Risk Associates (www.crarisk.com), the United Kingdom's largest integrated nuclear risk analysis consultancy, and consultants based at their premises in London will be available to provide support as required.
",1,1,1,0,1,0
159,02-10-18 11:02,02-10-18 11:02,51,Benchmarking software for quantification of uncertainty in nuclear seismic risk assessment,"Earthquakes can cause major damage to human installations, it is therefore important to predict and model their impact. However, currently we are not able to predict the intensity and frequency of earthquakes accurately. We therefore use seismic models with a high degree of uncertainty.
In probabilistic safety assessment we want to model the risk of highly improbable accidents resulting in core melt. Experience shows us that earthquakes increase the risk that an accident will cause core melt. However, due to the high uncertainty in seismic models, the risk models that include seismic factors have a high degree of uncertainty.
An Imperial, a PhD student, supervised by research fellow Keith Ardron, has created a risk model that accounts for the uncertainty in the seismic events and obtains an estimate of core melt frequency. The model is available in Python.
CRA also owns the licence for a commercial software (HazardLite) that calculates an estimate of core melt frequency + uncertainty. However the software has not been tested nor benchmarked for use in the UK.
During the project the student is expected to recreate the existing PhD test case in HazardLite and compare the results obtained by Python with those obtained in Hazard Lite. Then other more complex test cases will be developed and run during the course of the project. The results obtained by HazardLite and Imperial risk model will be compared.
The objective is to build a library of test cases for both the commercial software and the Imperial risk model. In addition this work will lead to an increased understanding of the modelling behind the commercial software.
The project will have a strong nuclear industry involvement. The associate supervisor within the Department, Keith Ardron, was until recently licensing manager in the United Kingdom for Areva. The project will be run in collaboration with Corporate Risk Associates (http://crarisk.com), the United Kingdom's largest nuclear risk analysis consultancy, and much of the work would be undertaken at their premises in London.
",1,1,1,0,0,0
160,24-09-18 10:55,24-09-18 10:55,52,Big-data analysis for sheet metal forming processes,"A novel knowledge-based big-data collection, processing and analysis technique for finite element simulation results has been developed at the Metal Forming Group (www.smartforming.com) specifically for metal forming processes. This functional module has enabled a large number of experimentally verified FE simulation results to be established. For a metal forming FE simulation, the thermo-mechanical characteristics of each FE element at all moments in time are stored enabling the study and optimisation of forming processes in a detailed way. One of the aims of the big-data module system is to develop testing guidelines in an efficient way by using a data-driven guideline to specify appropriate test conditions, thus ensuring experimental tests are carried out that capture all appropriate data for FE simulations. Successful application of this data-driven guideline would reduce the number of tests performed leading to the development of more accurate material models at lower cost, which in turn enhance the accuracy and speed of developing FE simulations.

The aim of this project is to develop and improve the existing big-data database for metal forming processes, with basic Matlab skills being a requirement. In this research project, the following work will be conducted:
-	To analyse the hot stamping of aluminium alloy through the existing big-data system.
-	To improve the big-data analysis technique and develop new methods, including distribution, evolution, association and clustering etc.

Expected output:
-	A comparison of thermo-mechanical characteristics of Al alloy sheet blank formed at different conditions.
-	A comparison of thermo-mechanical characteristics of different materials formed at different forming techniques.
-	Scientific publications

Associate supervisor: Dr Omer El Fakir; 
Daily supervisor: Mr Yang Zheng; 
",1,1,1,0,1,0
161,04-10-18 11:16,04-10-18 11:16,52,Data Processing Technology in Metal Forming,,1,0,1,0,1,0
